LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,PAY_MEAN,PAY_STD,PAY_MAX,PAY_MIN,BILL_AMT_MEAN,BILL_AMT_STD,BILL_AMT_TOTAL,PAY_AMT_MEAN,PAY_AMT_TOTAL,AGE_BINNED,PAYMENT_RATIO,CREDIT_UTILIZATION
174246,2,3,3,41,0,-2,0,-1,7,3,131753,138043,430643,399995,436206,483126,45490,40732,12047,3032,7468,9401,0,9848.083333333334,16133.229685445298,45490,-2,336627.6666666667,158519.0252627951,2019766,19695.0,118170,2,0.0585067775177627,11.591462644700071
403398,2,3,2,60,1,-1,0,-1,-2,-1,178238,108723,111953,467898,316651,486900,46916,14502,22322,6936,20093,47182,1,13162.25,17859.885778546493,47182,-2,278393.8333333333,171681.21339205018,1670363,26325.166666666668,157951,4,0.09456088287390552,4.140731981804222
12269,1,2,1,24,-1,6,-1,2,2,0,81388,127088,470629,201614,445296,19562,627,49570,6135,19667,37129,20478,0,11134.5,17035.239494540827,49570,-1,224262.83333333334,190695.31504304626,1345577,22267.666666666668,133606,0,0.09929271977738971,109.67291546909505
173414,1,4,1,61,7,-1,2,7,5,1,244567,245323,299559,354360,170854,473098,36371,40818,1865,34984,42396,1273,1,13144.0,18930.93161036624,42396,-1,297960.1666666667,105483.87298429398,1787761,26284.5,157707,4,0.0882148117113595,10.309208022360886
205102,2,3,2,42,0,-1,1,6,-1,1,396921,483049,496063,253618,232259,498707,15460,35399,16029,2401,23005,10988,0,8607.333333333334,11738.539504425995,35399,-1,393436.1666666667,122624.64517121615,2360617,17213.666666666668,103282,2,0.04375212073790719,11.50947821078532
273323,2,1,1,36,8,3,4,0,2,5,330680,416118,44806,402011,448113,471214,18735,3067,13728,16727,29723,34603,1,9717.083333333334,12707.983106252064,34603,0,352157.0,158040.78761636186,2112942,19430.5,116583,1,0.05517567448606958,7.730567862903119
460729,2,2,1,31,8,4,1,5,5,-2,53896,142305,63281,356271,136286,335469,23455,45215,20346,34753,42244,10080,1,14676.166666666666,17882.819661915906,45215,-2,181251.33333333334,132732.85274515374,1087508,29348.833333333332,176093,1,0.16192340654030873,2.36040709396986
179709,2,4,3,42,2,4,6,1,7,7,243790,181686,413320,183951,457750,350615,21339,39502,48099,39602,40677,2695,1,15995.083333333334,20202.07538599723,48099,1,305185.3333333333,118955.60023078638,1831112,31985.666666666668,191914,2,0.10480735203520876,10.189317173818845
180007,1,3,3,35,2,6,-1,3,2,1,348823,232256,432377,168336,414249,61126,25748,11451,26111,9511,32886,30885,1,11383.75,13640.259442513947,32886,-1,276194.5,147340.03175342403,1657167,22765.333333333332,136592,1,0.0824250060494311,9.206125317297627
371375,1,1,2,22,3,3,8,7,-1,8,264947,489464,222729,126221,490278,437148,29118,19612,27658,36574,40751,25917,0,14971.5,16452.95289053554,40751,-1,338464.5,154553.19667577246,2030787,29938.333333333332,179630,0,0.08845339269943699,5.468292157507995
231586,1,4,2,49,4,5,3,3,0,8,195837,86195,357035,288257,162128,29819,23279,13431,47080,47770,28795,38063,1,16536.75,19580.086851534554,47770,0,186545.16666666666,122252.0869129303,1119271,33069.666666666664,198418,2,0.1772743151567607,4.83306849289321
120056,2,4,1,41,4,8,4,0,3,8,310957,178741,433778,481921,117876,158865,35078,49220,46057,45340,232,38631,1,17882.083333333332,22330.612162183974,49220,0,280356.3333333333,152701.40943379226,1682138,35759.666666666664,214558,2,0.12755077169641993,14.011278070117186
231695,2,2,3,28,-2,3,1,2,8,1,484319,364713,21563,100033,165433,495575,35930,42709,44205,39468,2063,47996,1,17698.666666666668,21691.61353792723,47996,-2,271939.3333333333,203621.55201222358,1631636,35395.166666666664,212371,0,0.13015831962513075,7.042171820682181
79019,1,4,2,48,-1,-1,3,0,8,-2,47453,481971,286975,47626,477324,211163,22017,46511,4899,35616,48990,2850,0,13407.5,19520.45796547351,48990,-2,258752.0,194875.933389426,1552512,26813.833333333332,160883,2,0.10362754039897687,19.647325326571494
96429,1,2,2,66,6,-2,4,8,2,0,195008,77837,426740,59700,166536,65578,7123,39438,31714,11756,7249,1949,0,8270.583333333334,13435.334846849544,39438,-2,165233.16666666666,139986.10889144204,991399,16538.166666666668,99229,4,0.10008987299755186,10.281129120800992
254200,1,3,2,56,7,2,1,8,8,2,203302,113689,199077,391549,282605,484647,32031,22817,40404,31695,20225,49359,1,16379.916666666666,18609.3777506168,49359,1,279144.8333333333,137416.47356036564,1674869,32755.166666666668,196531,3,0.11734111742463599,6.588784421689265
215273,1,2,2,42,-1,6,5,-2,1,3,288483,112847,151191,175052,201839,492069,38647,10271,41778,32163,46690,32242,0,16816.916666666668,19551.197147528208,46690,-2,236913.5,138247.35199742526,1421481,33631.833333333336,201791,2,0.14195828153866147,6.603155063539769
458274,2,1,2,32,3,5,6,4,1,6,76087,10466,397853,112183,198110,93521,31905,10404,28895,20341,9751,35768,0,11424.083333333334,14087.923051376847,35768,1,148036.66666666666,136583.61929406712,888220,22844.0,137064,1,0.15431312062309527,1.9381854523670594
187573,1,2,2,51,8,1,-2,1,2,6,88321,302057,167893,176422,96689,432401,29402,7584,874,24650,42189,4824,1,9128.25,14565.415034033063,42189,-2,210630.5,133026.27872980587,1263783,18253.833333333332,109523,3,0.08666282106968787,6.737552846056001
294488,1,1,1,65,8,2,4,4,-1,6,142680,335351,1587,322665,268539,195211,11470,27332,48685,34701,40913,3490,1,13884.5,18649.127381486487,48685,-1,211005.5,126501.93615553874,1266033,27765.166666666668,166591,4,0.13158503767268975,4.299098774808145
319809,1,2,3,66,-2,2,6,0,6,8,477935,301262,479786,273393,424702,190684,32256,45998,23609,47605,49316,8012,1,17234.666666666668,21131.06667846413,49316,-2,357960.3333333333,120031.30452788834,2147762,34466.0,206796,4,0.09628441140121845,6.715764722047485
16416,1,4,3,67,0,3,7,8,-1,-2,367054,35661,296061,371794,24742,131348,16742,49589,19679,14765,14084,21359,1,11352.75,14931.901858558955,49589,-2,204443.33333333334,160602.14469012135,1226660,22703.0,136218,4,0.1110478861297254,74.7234405412571
335133,1,3,2,42,-1,0,2,2,7,6,330846,34615,409758,169537,444613,22355,45977,14364,19747,12318,15766,5508,1,9474.666666666666,13696.580099581151,45977,-1,235287.33333333334,186183.44572240213,1411724,18946.666666666668,113680,2,0.0805256551563333,4.212429095301828
97237,1,1,3,64,0,2,-1,2,-1,5,408478,105193,412650,226014,332736,134004,32686,34865,21207,30090,45143,22316,0,15526.166666666666,17273.837005100748,45143,-1,269845.8333333333,134945.8184137866,1619075,31051.166666666668,186307,4,0.11507002455098432,16.65081193355769
480924,1,2,3,36,2,-1,7,-1,7,-1,63788,145147,33205,50984,308369,26888,13908,29854,12109,6539,11703,28076,1,8516.833333333334,10991.173614507343,29854,-1,104730.16666666667,108482.67942748587,628381,17031.5,102189,1,0.16262267636965055,1.306611855508757
82844,2,2,3,59,8,7,3,8,6,8,429666,393271,85430,36529,312950,462186,23646,24446,16366,29126,27395,16,0,10086.25,12801.304486972482,29126,3,286672.0,182415.0165583963,1720032,20165.833333333332,120995,3,0.07034462149537314,20.76230022668193
213165,2,2,2,40,7,-2,4,7,0,-2,297416,79695,155560,231127,148134,330860,42329,33288,49267,4442,35367,5712,1,14201.583333333334,19563.500251318354,49267,-2,207132.0,96349.57480134512,1242792,28400.833333333332,170405,2,0.13711465796357145,5.830187882598784
51821,2,4,2,21,3,8,-1,-1,7,-2,167664,22046,160349,150798,207572,443311,16773,18568,18408,24529,13594,18759,0,9220.416666666666,9923.042517827183,24529,-2,191956.66666666666,138257.50486344917,1151740,18438.5,110631,0,0.09605553336682232,22.225352655830157
498468,2,4,3,56,6,-2,-1,1,4,3,407927,196993,329393,306400,399645,358645,26272,47224,26336,31020,46920,2666,1,15037.416666666666,19238.353451838826,47224,-2,333167.1666666667,77371.29210350999,1999003,30073.0,180438,3,0.0902639966022611,4.010293539396691
256075,1,1,3,25,8,7,7,1,1,6,401282,208196,311566,21501,153190,65643,33983,35272,42414,3505,33284,6676,1,12930.333333333334,17467.534260779772,42414,1,193563.0,144834.28670863816,1161378,25855.666666666668,155134,0,0.1335775260077825,4.535304110106276
301738,2,1,2,63,7,4,7,1,3,4,422854,225453,247294,60883,235010,470290,37726,37710,26371,10347,2356,11589,1,10510.416666666666,14960.598921277631,37726,1,276964.0,148757.29432468177,1661784,21016.5,126099,4,0.07588170303717218,5.507373946915843
42867,2,4,1,37,1,-1,-2,3,1,2,57758,413451,105631,432595,9816,449946,8694,12121,16222,16768,6786,21480,1,6839.583333333333,8050.436458617783,21480,-2,244866.16666666666,207540.4430248877,1469197,13678.5,82071,1,0.05586112686041704,34.27338045502896
377480,1,1,3,49,4,1,1,-1,7,8,484680,49002,190991,283155,366779,174038,28257,8429,26187,18429,9539,35741,1,10550.166666666666,13237.799300991586,35741,-1,258107.5,154317.45556319933,1548645,21097.0,126582,2,0.08173726063747228,4.1025882165833885
112853,1,3,1,41,3,2,4,3,4,-1,479813,351971,271796,356027,208851,55766,45609,19717,5704,33805,12247,6634,1,10310.916666666666,15262.769916954092,45609,-1,287370.6666666667,145581.30151178985,1724224,20619.333333333332,123716,2,0.07175169815518648,15.278495033226601
450046,2,3,3,52,-1,4,6,4,-2,-2,178734,168972,233992,420986,262679,352077,48417,38333,6500,26451,36533,36897,1,16095.0,19407.09957721658,48417,-2,269573.3333333333,99416.92663056261,1617440,32188.5,193131,3,0.11940535661284536,3.593943730188483
110518,2,4,1,49,7,-1,0,8,0,-1,32947,154990,63646,231917,57344,364180,32807,46939,34705,19105,4446,42753,1,15064.0,19005.989266544377,46939,-1,150837.33333333334,128333.71582505772,905024,30125.833333333332,180755,2,0.19972398522006077,8.188928500260692
103436,1,1,1,36,8,3,8,7,0,-2,83527,466271,324755,380530,495857,448414,49183,21366,45873,22533,17529,32573,1,15756.75,18772.57665331388,49183,-2,366559.0,151927.99153151468,2199354,31509.5,189057,1,0.08596024105256092,21.262945202625172
27909,2,2,1,62,8,-2,4,0,-2,0,496415,124234,36525,262292,151233,26327,28536,38707,36283,648,45569,2186,1,12661.416666666666,18554.553273367765,45569,-2,182837.66666666666,176056.78911949595,1097026,25321.5,151929,4,0.13849170393396465,39.30724855640448
241312,1,3,2,51,8,4,4,8,3,3,281506,321265,189097,111374,317494,70851,22130,23520,3730,38526,27833,22032,1,11483.416666666666,14202.277880411448,38526,3,215264.5,108081.58587058204,1291587,22961.833333333332,137771,3,0.10666799836162282,5.3523529704061445
286772,1,4,1,61,5,6,4,5,8,5,178310,137563,355014,168828,290618,299124,27579,14761,20144,2050,13274,33003,0,9237.0,12173.006075291793,33003,4,238242.83333333334,87899.91165050547,1429457,18468.5,110811,4,0.07751964557165586,4.984646339234707
42197,1,1,1,33,4,2,-1,-1,6,0,144101,253571,10011,245175,392546,309565,5785,36963,127,41465,47852,48925,0,15093.916666666666,21465.925833783996,48925,-1,225828.16666666666,133571.73141711784,1354969,30186.166666666668,181117,1,0.13366874076076007,32.1105528821454
390008,1,4,1,29,4,2,3,8,5,7,128495,393146,284991,158442,146918,16804,20085,39910,25560,27049,12215,47590,1,14369.833333333334,17365.814112441683,47590,2,188132.66666666666,131835.01152829875,1128796,28734.833333333332,172409,0,0.15273707560962943,2.894289347903391
232111,2,2,3,66,5,1,-1,5,8,6,332076,440861,167260,167763,377963,198466,22920,10142,9660,26390,45254,19785,1,11181.25,14638.246722665812,45254,-1,280731.5,118437.28706577164,1684389,22358.5,134151,4,0.07964371650486933,7.256825398161841
266951,1,3,1,55,8,0,3,8,4,7,209693,419348,4415,168696,191250,292080,42431,15258,43407,35228,36288,30796,0,16953.166666666668,19008.778832344007,43407,0,214247.0,137679.59822718834,1285482,33901.333333333336,203408,3,0.15823480997776845,4.815423055149389
225973,1,4,3,53,-2,6,7,2,7,2,482705,291090,95191,61419,205580,368955,37932,24738,5216,42977,37026,44540,0,16037.583333333334,19524.627629825194,44540,-2,250823.33333333334,162165.33928391314,1504940,32071.5,192429,3,0.12786489826828454,6.659822191117258
206373,2,4,1,28,-2,2,0,-1,5,4,341921,124408,470473,42321,336356,158075,30071,9326,71,47132,38246,41552,1,13867.166666666666,19292.99287698814,47132,-2,245592.33333333334,162328.5130119372,1473554,27733.0,166398,0,0.11292290611669954,7.140246059285176
284223,1,4,1,61,5,5,-1,4,3,5,396022,330616,260574,23248,392142,241951,17363,46441,22557,27168,25328,23971,1,13570.75,15699.716796084977,46441,-1,274092.1666666667,138662.31104148907,1644553,27138.0,162828,4,0.09901049099658144,5.786136238074378
86067,2,2,2,47,1,6,3,-1,6,0,146370,354952,498613,55478,333433,407027,9351,29566,7771,7532,40728,13062,0,9002.083333333334,13265.282373435166,40728,-1,299312.1666666667,166390.9474621942,1795873,18001.666666666668,108010,2,0.060143451123737514,20.86598812528767
99144,2,4,3,30,2,2,-1,3,0,-1,39593,5345,262408,171853,449939,476947,17388,6060,36899,43931,41809,6854,0,12745.5,17776.725537009952,43931,-1,234347.5,200199.21415405205,1406085,25490.166666666668,152941,1,0.10877080688570835,14.182250060374988
432274,2,2,1,33,5,7,2,7,7,-1,243911,219605,271968,296935,142579,115157,33990,9201,45996,2033,18024,24399,1,11139.166666666666,15928.668128043013,45996,-1,215025.83333333334,72151.46717958455,1290155,22273.833333333332,133643,1,0.10358677833275569,2.9845769118591807
473596,1,2,3,58,2,6,-1,0,7,2,157290,421631,195921,94073,450308,126521,13151,47717,2096,40366,20017,36142,1,13292.083333333334,18266.80759519016,47717,-1,240957.33333333334,155028.93356617875,1445744,26581.5,159489,3,0.11031621089203184,3.052694701806914
192921,2,2,3,66,7,-1,0,6,6,-2,101041,244793,155020,444004,65431,469909,21344,36908,19779,34021,44437,48488,1,17082.75,19517.57518063702,48488,-2,246699.66666666666,173916.63507976074,1480198,34162.833333333336,204977,4,0.1384794466685278,7.672560270744643
142664,2,3,2,38,1,6,0,0,1,-1,476321,155687,125772,404191,329765,197955,19338,36720,49840,45236,26236,43090,1,18372.25,20774.194950488672,49840,-1,281615.1666666667,143106.68897353005,1689691,36743.333333333336,220460,1,0.13047355995851875,11.84384988496156
325559,1,3,2,34,3,8,3,8,4,6,221994,435898,171710,260263,273815,359174,38279,3624,36633,44873,43347,10212,1,14750.0,19555.22619287605,44873,3,287142.3333333333,95693.10806670805,1722854,29494.666666666668,176968,1,0.10271793198953438,5.291987013090432
210279,2,4,2,47,2,1,3,0,6,4,87354,77940,229925,362104,247317,306132,44189,44764,47659,2657,31338,35988,1,17217.583333333332,21223.45977047069,47659,0,218462.0,115081.54031468296,1310772,34432.5,206595,2,0.15761322335222477,6.233489792103664
22439,2,4,2,43,4,3,7,2,-1,3,99325,103222,95995,183164,155456,142793,34968,22186,8204,30472,29678,14455,1,11665.083333333334,14037.834548483823,34968,-1,129992.5,35923.35250919658,779955,23327.166666666668,139963,2,0.17945009647969504,34.758901910300864
86514,2,3,2,27,7,3,0,4,-1,6,140354,343686,112437,18388,251866,326781,17080,32985,11068,6233,1549,34173,1,8592.25,12881.840136232655,34173,-1,198918.66666666666,129313.57055725693,1193512,17181.333333333332,103088,0,0.08637366025638085,13.795593776570318
360826,2,1,2,62,4,3,0,5,6,4,499658,176217,135772,452166,80886,327782,21658,47984,7740,3923,13894,33290,1,10709.25,15874.054761408057,47984,0,278746.8333333333,174001.9985821044,1672481,21414.833333333332,128489,4,0.07682538695502261,4.635145471765795
332872,2,3,2,28,1,-1,-2,8,0,8,134005,356508,224629,63896,184660,296221,7167,5000,15118,22413,25102,13621,0,7369.583333333333,9396.205515171183,25102,-2,209986.5,106654.95384041006,1259919,14736.833333333334,88421,0,0.07017990839088054,3.7849954336688425
23277,1,2,2,66,2,4,4,4,6,2,164400,78851,326406,473968,49340,49830,8404,24113,36219,4879,29365,11719,0,9560.083333333334,13109.956469370441,36219,2,190465.83333333334,174175.4543882882,1142795,19116.5,114699,4,0.10036708246002095,49.09545903470828
118766,2,3,1,52,0,3,5,6,2,6,329664,126134,428073,285941,285923,497585,8214,2480,8247,36395,31521,5196,1,7672.916666666667,12721.911644934307,36395,0,325553.3333333333,128864.14920320804,1953320,15342.166666666666,92053,3,0.0471264308971151,16.44679453701862
123226,2,2,3,52,1,8,-1,2,3,3,146980,78323,143565,152781,47883,200208,6529,24977,26211,48447,35811,2526,1,12043.083333333334,17186.106732730015,48447,-1,128290.0,55347.332849921506,769740,24083.5,144501,3,0.18772702470939834,6.246571340413172
339227,1,4,2,38,1,-2,1,7,-1,3,107902,476455,91864,247762,80172,319125,8979,12612,13460,28479,32811,42922,1,11606.0,15178.870074128467,42922,-2,220546.66666666666,158050.9626110093,1323280,23210.5,139263,1,0.10524076537081703,3.9008687397998956
19658,1,1,2,22,0,-1,7,8,5,8,79318,202701,189423,250814,42733,442880,10134,45553,41459,11758,42428,2492,0,12820.916666666666,18753.68475530916,45553,-1,201311.5,142111.68815090475,1207869,25637.333333333332,153824,0,0.127351558819601,61.444144874277946
61013,1,4,3,29,7,4,4,0,8,1,156341,168609,447191,11643,190655,211644,5592,19924,329,42160,14773,4437,0,7269.916666666667,12825.820777977053,42160,0,197680.5,141183.48654959616,1186083,14535.833333333334,87215,0,0.0735319534972902,19.439840689370463
401958,2,2,1,59,2,-2,5,3,6,-2,52957,7101,4930,177729,420979,386962,32013,31693,11155,42655,32078,11942,1,13462.333333333334,16431.56046555936,42655,-2,175109.66666666666,188387.52937247907,1050658,26922.666666666668,161536,3,0.1537474611146979,2.6138502032485635
97486,1,2,3,66,2,-2,-2,2,-1,2,9323,76708,338934,369932,453448,485912,49520,43014,30262,36639,2557,44382,1,17197.916666666668,21293.87385849543,49520,-2,289042.8333333333,199071.83628672003,1734257,34395.666666666664,206374,4,0.1189985106013013,17.789805715510024
329845,2,2,3,61,8,-2,1,1,3,8,402320,210567,238580,255034,35944,179467,43959,49184,4835,30756,24009,16647,1,14117.416666666666,18544.06469838473,49184,-2,220318.66666666666,118676.94584824242,1321912,28231.666666666668,169390,4,0.12814014851205818,4.007676332810842
126709,2,1,2,20,4,5,3,-1,3,6,68947,34251,80523,122115,317275,202634,2280,25190,23315,43389,13401,9589,0,9765.333333333334,14120.018164637644,43389,-1,137624.16666666666,105265.70442535721,825745,19527.333333333332,117164,0,0.14188883977481923,6.516861469930969
58726,1,3,3,48,1,1,0,4,5,5,387988,255369,160510,167554,342192,452788,21152,22787,21810,8164,19044,35777,0,10729.166666666666,12685.958571538371,35777,0,294400.1666666667,119724.1883069861,1766401,21455.666666666668,128734,2,0.07287926127755086,30.078687463302817
129154,1,4,3,69,1,1,2,2,7,5,398771,227507,112475,431527,266884,79821,42965,3786,42626,46580,17733,15953,1,14138.416666666666,19110.24705828755,46580,1,252830.83333333334,144015.13992412973,1516985,28273.833333333332,169643,4,0.11182905565967242,11.745551821765137
363910,2,4,2,53,6,-1,7,1,2,2,268959,383584,438916,262774,333492,14297,6733,636,31269,47360,3021,16668,1,8808.666666666666,15439.898741621177,47360,-1,283670.3333333333,148176.40099646998,1702022,17614.5,105687,3,0.06209496704504284,4.677041026614611
429291,1,3,2,32,3,8,6,5,6,6,154840,329901,240936,264176,116845,454444,42382,30440,31985,43599,23332,36948,1,17393.333333333332,18891.896171895954,43599,3,260190.33333333334,122169.76407715073,1561142,34781.0,208686,1,0.13367521980695307,3.636558884291456
416807,2,4,2,20,1,8,8,6,-2,0,72516,222973,281547,480733,244822,410795,29635,3273,47590,12533,49731,12582,1,12947.083333333334,18903.548476210075,49731,-2,285564.3333333333,144745.89621770516,1713386,25890.666666666668,155344,0,0.09066491730404552,4.110741902117501
204619,1,1,2,53,-1,8,0,6,6,0,368402,112330,296843,160440,195437,486291,46564,19018,49118,42908,14946,44838,1,18117.583333333332,21486.63896665398,49118,-1,269957.1666666667,141144.00404893814,1619743,36232.0,217392,3,0.13421388454826833,7.9158973506472226
337361,1,4,3,48,3,-2,2,0,7,-2,300693,363431,319808,239770,44853,29118,43801,180,32669,24881,36807,28071,0,13868.083333333334,17683.426392880545,43801,-2,216278.83333333334,144544.54594956763,1297673,27734.833333333332,166409,2,0.12823646635159378,3.846541242159448
110442,1,2,3,67,-1,7,5,0,4,6,327726,353931,247777,405856,312778,78088,33851,30761,26100,29746,27389,26891,1,14563.25,15333.825236592584,33851,-1,287692.6666666667,114986.44146796902,1726156,29123.0,174738,4,0.10122955283294138,15.629524999405756
153642,2,3,1,66,2,6,3,2,1,3,4334,76648,8936,379456,247607,52656,32891,21270,30396,42030,16261,13237,1,13008.5,15473.30247114805,42030,1,128272.83333333333,151867.55390723416,769637,26014.166666666668,156085,4,0.20280339952444748,5.009287824911096
449204,1,1,1,32,3,4,1,2,0,-1,463758,457375,167361,132899,137587,341708,10658,6351,19122,1479,4480,41754,1,6987.75,12429.03359166461,41754,-1,283448.0,157208.87336279717,1700688,13974.0,83844,1,0.049300047980552986,3.786003686512618
16370,2,3,3,67,1,1,5,7,7,5,33145,32202,91936,75545,236842,303005,5837,14818,49372,18147,10792,28637,1,10635.75,15373.13693738056,49372,1,128779.16666666667,113751.09259680395,772675,21267.166666666668,127603,4,0.1651444656548159,47.20067195802073
51899,2,1,1,68,0,3,8,-1,8,6,183402,27518,340071,350352,387649,179667,20769,28483,35251,40784,39092,7775,0,14348.166666666666,17233.152325114697,40784,-1,244776.5,138453.68268811054,1468659,28692.333333333332,172154,4,0.11721849660124153,28.29840651981159
111864,2,2,3,48,4,-1,0,-2,3,6,201355,93675,28352,128828,400828,28711,9329,32835,14550,40697,13951,10314,0,10140.5,13817.538114492558,40697,-2,146958.16666666666,140446.80255729094,881749,20279.333333333332,121676,2,0.1379939189042029,7.882330329615584
23000,2,3,1,58,-1,4,0,5,-2,-1,677,454730,281901,461337,324763,319830,5120,23116,2888,42434,7215,23412,1,8682.5,13701.682368500327,42434,-2,307206.3333333333,167682.84362291414,1843238,17364.166666666668,104185,3,0.05652281474228693,80.14078260521127
98903,1,4,2,43,8,-1,1,0,0,-1,248544,259999,105315,64623,233873,285060,15116,40197,2236,8460,16564,38982,1,10130.166666666666,15025.380732331383,40197,-1,199569.0,91246.9730500689,1197414,20259.166666666668,121555,2,0.10151459729040957,12.106953277331256
295690,2,1,1,45,3,7,6,-2,-1,4,376404,393970,474422,159157,287874,56451,43024,5622,10245,35294,29202,46964,1,14197.333333333334,18763.845435175368,46964,-2,291379.6666666667,157445.23571409413,1748278,28391.833333333332,170351,2,0.09743930885128255,5.91253677836277
216498,2,3,2,36,1,5,2,-2,8,8,411634,113921,167770,27393,192507,454454,857,4227,11645,7325,35173,33174,0,7701.916666666667,12911.178211557844,35173,-2,227946.5,169202.50325423677,1367679,15400.166666666666,92401,1,0.06756044364206253,6.31728237671333
447409,1,4,2,26,3,5,5,8,6,1,439698,245110,162610,351652,63278,99474,14631,2212,20752,39254,19368,25307,1,10129.333333333334,13398.793136516122,39254,1,226970.33333333334,147187.20949004593,1361822,20254.0,121524,0,0.08923633191409065,3.0437966156178264
410547,2,3,2,32,1,-2,3,-1,0,-2,243859,179144,461692,445631,192810,371754,21202,26791,10742,12256,24907,12536,1,9036.083333333334,10576.91708355626,26791,-2,315815.0,126687.27079545127,1894890,18072.333333333332,108434,1,0.0572244299141073,4.6155251408374305
177490,1,3,2,24,1,5,0,3,-1,5,315318,413914,208673,317937,265166,442537,25528,35311,31545,36890,22745,33643,1,15472.916666666666,16598.897452204106,36890,-1,327257.5,88256.18789127479,1963545,30943.666666666668,185662,0,0.09455449200293624,11.062848611127032
137117,2,3,1,45,1,-1,5,3,1,-1,39759,11302,481431,468876,299417,289737,9078,6526,10562,22750,450,49111,1,8207.083333333334,14640.961719891673,49111,-1,265087.0,202632.8640995828,1590522,16412.833333333332,98477,2,0.061914893349440045,11.599743284847248
196049,1,1,3,68,6,3,6,0,-1,0,244019,121921,12085,64251,467900,123424,48211,31947,9393,49313,19780,23811,1,15205.75,19184.619678391995,49313,-1,172266.66666666666,164190.9302838213,1033600,30409.166666666668,182455,4,0.17652380030942674,5.272151349890731
299244,2,4,2,22,4,-2,5,1,-2,2,77407,76287,153172,43866,388666,154624,28943,23847,23561,28994,29365,8107,0,11902.083333333334,13585.624390631934,29365,-2,149003.66666666666,125662.02482001738,894022,23802.833333333332,142817,0,0.1597466281588599,2.9876020905916656
141351,1,2,1,26,0,2,1,-1,3,0,184821,429594,333096,419206,75996,442873,26105,49367,44433,31628,28497,5167,1,15433.5,19244.0201644799,49367,-1,314264.3333333333,151483.25415129776,1885586,30866.166666666668,185197,0,0.09821721204967675,13.33974290940043
315832,2,1,2,68,0,8,8,-1,7,4,164652,233771,445428,427755,87091,149128,441,35873,23415,18408,37488,13462,1,10759.416666666666,14683.257369957944,37488,-1,251304.16666666666,151023.77449582788,1507825,21514.5,129087,4,0.08561139389512336,4.774136249636597
210611,2,1,1,58,3,4,3,4,5,4,211770,202110,128202,415519,50247,373095,24285,32873,20692,36726,33518,28472,0,14715.75,15905.47337539674,36726,3,230157.16666666666,140483.08723176134,1380943,29427.666666666668,176566,3,0.12785900649039977,6.556841760370745
280503,1,1,1,20,3,7,-2,-2,7,-1,285818,224741,465238,399482,369090,495082,41883,28522,28904,24744,13840,47340,1,15437.083333333334,18061.450004502727,47340,-2,373241.8333333333,103643.16581119406,2239451,30872.166666666668,185233,0,0.08271357578259908,7.983697144030603
223701,1,2,1,68,1,-2,1,4,7,4,451438,485962,297060,181114,353061,499908,10982,49868,12860,903,12782,14958,1,8530.666666666666,14420.537269863255,49868,-2,378090.5,124778.02605226611,2268543,17058.833333333332,102353,4,0.04511838655910639,10.140960478450516
154288,1,4,3,36,6,-1,5,-2,-1,8,197242,425133,400504,108731,493181,266739,17560,49022,17671,30429,23207,15269,0,12764.416666666666,15858.011204311233,49022,-2,315255.0,148277.61891937704,1891530,25526.333333333332,153158,1,0.0809704313438957,12.259735040882896
474742,1,4,1,62,1,4,-2,3,6,3,490565,353184,198603,464402,261011,413277,1028,26905,10691,41522,36648,24058,1,11738.916666666666,16044.107224423175,41522,-2,363507.0,115417.42749689061,2181042,23475.333333333332,140852,4,0.06458014105181625,4.5941627241647165
384166,2,4,1,44,6,3,0,0,0,7,379514,145239,106090,153500,413207,495124,48846,22759,28590,11840,4691,45927,1,13555.75,18556.23419929515,48846,0,282112.3333333333,166316.66779329928,1692674,27108.833333333332,162653,2,0.09609233674050875,4.406100487798488
78655,2,3,3,22,1,0,-2,5,5,6,255740,82586,455617,199203,288219,187336,3332,23105,34869,11053,47416,20952,0,11728.5,16291.464923807078,47416,-2,244783.5,125014.62195879329,1468701,23454.5,140727,0,0.09581732428854081,18.672697221808242
435549,1,3,3,34,-1,7,6,3,5,6,322013,460716,466567,349779,437043,126204,44911,21417,33684,30444,27157,11161,0,14066.666666666666,16582.4447004181,44911,-1,360387.0,129339.10004789736,2162322,28129.0,168774,1,0.07805220499070997,4.964589518045123
248841,2,3,1,48,-1,-1,-1,8,0,-1,51112,211537,248787,146678,360510,57116,15649,26569,12740,40898,15320,8156,0,9944.666666666666,13143.346151593438,40898,-1,179290.0,119272.81242764421,1075740,19888.666666666668,119332,2,0.11093015040798805,4.323001434633669
448330,1,2,3,62,2,7,6,-1,0,4,422260,139377,3247,409565,321442,70449,29377,13679,38982,12481,34669,22850,1,12671.333333333334,15144.170077403824,38982,-1,227723.33333333334,180346.33883798882,1366340,25339.666666666668,152038,4,0.11127391425259359,3.047621171897826
